Shape,nsites,elements,nelements,composition,composition_reduced,formula_pretty,formula_anonymous,chemsys,volume,density,density_atomic,symmetry,material_id,uncorrected_energy_per_atom,energy_per_atom,formation_energy_per_atom,energy_above_hull,is_stable,grain_boundaries,band_gap,cbm,vbm,efermi,is_gap_direct,is_metal,is_magnetic,ordering,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_formula_units,num_magnetic_sites,num_unique_magnetic_sites,types_of_magnetic_species,k_vrh,g_vrh,e_total,e_ionic,e_electronic,n,e_ij_max,weighted_surface_energy_EV_PER_ANG2,weighted_surface_energy,weighted_work_function,surface_anisotropy,shape_factor,has_reconstructed,possible_species,theoretical
Cubic,10,"[Element Br, Element In, Element Rb, Element Tl]",4,Rb2 Tl1 In1 Br6,Rb2 Tl1 In1 Br6,Rb2TlInBr6,ABC2D6,Br-In-Rb-Tl,403.5446364522652,3.9896299107132354,40.35446364522652,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1114115,-2.8985600739999997,-3.2189600739999995,-1.579603573833333,0.038925691499999804,False,,1.8665,1.6644,-0.2021,-0.13910196,False,False,False,NM,5.43e-05,1.3455760551639269e-07,5.43e-05,0,0,[],,,,,,,,,,,,,,"['Br-', 'Tl+', 'In3+', 'Rb+']",True
Cubic,5,"[Element Ce, Element O, Element Ta]",3,Ce1 Ta1 O3,Ce1 Ta1 O3,CeTaO3,ABC3,Ce-O-Ta,66.66087960201669,9.193428072048935,13.332175920403339,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1183701,-9.1707654,-9.5829654,-3.056778816250001,0.3486056627187448,False,,0.0,,,9.08809532,False,True,True,FM,1.6259545,0.02439143482215332,1.6259545,1,1,[Element Ce],,,,,,,,,,,,,,"['Ta3+', 'Ce3+', 'O2-']",True
Cubic,5,"[Element In, Element O, Element Pm]",3,Pm1 In1 O3,Pm1 In1 O3,PmInO3,ABC3,In-O-Pm,71.27102965144373,7.17178954663811,14.254205930288744,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1186597,-6.494361624,-6.906561624,-2.43810318675,0.47924233474999944,False,,1.6185,6.6276,5.0091,5.16966079,False,False,False,NM,5.91e-05,8.292289348004785e-07,5.91e-05,0,0,[],,,,,,,,,,,,,,"['Pm3+', 'O2-', 'In3+']",True
Cubic,10,"[Element Au, Element Cl, Element Cs, Element Sb]",4,Cs2 Sb1 Au1 Cl6,Cs2 Sb1 Au1 Cl6,Cs2SbAuCl6,ABC2D6,Au-Cl-Cs-Sb,316.8343487131502,4.178441712592339,31.68343487131502,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1112926,-3.198290711,-3.5666907109999997,-1.5381999165862066,0.08717430999999953,False,,0.4038999999999997,2.381,1.9771,1.978174,False,False,False,NM,0.0005736,1.8104097687947201e-06,0.0005736,0,0,[],,,,,,,,,,,,,,"['Au+', 'Sb3+', 'Cl-', 'Cs+']",True
Cubic,5,"[Element C, Element Nb, Element Ru]",3,Nb1 Ru3 C1,Nb1 Ru3 C1,NbRu3C,ABC3,C-Nb-Ru,67.17781588639421,10.088314892872884,13.435563177278842,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-22351,-9.460155762,-9.460155762,-0.02952013149999857,0.17016543475000034,False,,0.0,,,8.07374744,False,True,False,NM,0.0110109,0.0001639067876011444,0.0110109,0,0,[],,,,,,,,,,,,,,[],False
Cubic,5,"[Element C, Element La, Element Tl]",3,La3 Tl1 C1,La3 Tl1 C1,La3TlC,ABC3,C-La-Tl,143.94147790506207,7.303694422045193,28.788295581012413,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-7159,-5.571156512,-5.571156512,-0.29129052116666687,0.0,True,,0.0,,,7.37765274,False,True,False,NM,4.7e-06,3.265215883846856e-08,4.7e-06,0,0,[],,,,,,,,,,,,,,"['C4-', 'Tl+', 'La+']",False
Monoclinic,20,"[Element Mg, Element O, Element Sr, Element U]",4,Sr4 Mg2 U2 O12,Sr2 Mg1 U1 O6,Sr2MgUO6,ABC2D6,Mg-O-Sr-U,284.0184060809738,6.239133278427522,14.20092030404869,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='P2_1/c' number=14 point_group='2/m' symprec=0.1 version='1.16.2',mp-972112,-7.666156496499999,-8.0783564965,-3.4832755730833327,0.020405642500016086,False,,2.1157,5.1491,3.0334,3.13903116,True,False,False,NM,0.0,0.0,0.0,0,0,[],,,,,,,,,,,,,,"['O2-', 'Mg2+', 'Sr2+', 'U6+']",False
Cubic,10,"[Element Ag, Element Cl, Element Rb, Element Tm]",4,Rb2 Tm1 Ag1 Cl6,Rb2 Tm1 Ag1 Cl6,Rb2TmAgCl6,ABC2D6,Ag-Cl-Rb-Tm,305.92513074705835,3.584906554416193,30.592513074705835,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1111628,-3.851580602,-4.219980602,-2.1839126488333327,0.0,True,,3.4694,3.3737,-0.0957,-0.00782134,False,False,False,NM,0.0009076,2.9667389461718066e-06,0.0009076,0,0,[],,,,,,,,,,,,,,"['Cl-', 'Tm3+', 'Ag+', 'Rb+']",True
Cubic,10,"[Element Cs, Element F, Element Hg, Element Mn]",4,Cs2 Mn1 Hg1 F6,Cs2 Mn1 Hg1 F6,Cs2MnHgF6,ABC2D6,Cs-F-Hg-Mn,184.5414275298298,5.716815188024685,18.454142752982982,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1112588,-4.4476313339999995,-4.8916313339999995,-2.6190939133793103,0.049775420499997836,False,,0.38739999999999997,1.0552,0.6678,1.05501024,False,False,True,FM,5.0000357,0.027094380741103673,5.0000357,1,1,[Element Mn],,,,,,,,,,,,,,"['Hg2+', 'F-', 'Cs+', 'Mn2+']",True
Cubic,5,"[Element Be, Element Cu, Element O]",3,Be1 Cu1 O3,Be1 Cu1 O3,BeCuO3,ABC3,Be-Cu-O,41.487602710206495,4.825262704072896,8.2975205420413,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1183426,-4.946560686,-5.358760686,-0.8230235522500002,0.8353194197500002,False,,0.0,,,3.62812757,False,True,False,NM,0.0003157,7.609502101270692e-06,0.0003157,0,0,[],,,,,,,,,,,,,,"['O-', 'Cu+', 'Be2+']",True
Cubic,5,"[Element Cu, Element O, Element Ti]",3,Ti1 Cu1 O3,Ti1 Cu1 O3,TiCuO3,ABC3,Cu-O-Ti,57.101005279421834,4.635794483096115,11.420201055884366,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1187469,-6.891650848,-7.303850848000001,-1.9368978839166673,0.5419663020000014,False,,0.0,,,2.96240917,False,True,True,FM,0.9993563,0.017501553520987655,0.9993563,4,2,"[Element Cu, Element O]",,,,,,,,,,,,,,"['Ti4+', 'Cu2+', 'O2-']",True
Orthorhombic,20,"[Element Ba, Element O, Element Th]",3,Ba4 Th4 O12,Ba1 Th1 O3,BaThO3,ABC3,Ba-O-Th,367.7631283410378,7.537982410796209,18.388156417051892,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',mp-1189614,-8.198239182,-8.610439182,-3.7758593172500006,0.0,True,,4.047,6.7014,2.6544,2.6543675,True,False,False,NM,0.0,0.0,0.0,0,0,[],,,,,,,,,,,,,,"['Th4+', 'O2-', 'Ba2+']",True
Cubic,10,"[Element Eu, Element O, Element Sm, Element Ta]",4,Sm1 Eu2 Ta1 O6,Sm1 Eu2 Ta1 O6,SmEu2TaO6,ABC2D6,Eu-O-Sm-Ta,153.96005496687033,7.8867194998097006,15.396005496687033,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1207138,-9.661412978,-10.073612978,-3.3965630147500008,0.11047729106250159,False,,0.7560000000000002,5.112,4.356,4.45708046,True,False,True,FM,13.9925071,0.0908840095114993,13.9925071,2,1,[Element Eu],,,,,,,,,,,,,,"['O2-', 'Ta5+', 'Sm3+', 'Eu2+']",True
Cubic,5,"[Element Be, Element O, Element Re]",3,Be1 Re1 O3,Be1 Re1 O3,BeReO3,ABC3,Be-O-Re,41.22133224745682,9.797644628821834,8.244266449491365,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1183476,-6.802483852,-7.214683852,-1.0098826152500002,1.3708954873333319,False,,0.0,,,6.12150772,False,True,True,FM,2.2897129,0.05554679519464744,2.2897129,1,1,[Element Re],,,,,,,,,,,,,,"['Be2+', 'O2-', 'Re4+']",True
Trigonal,11,"[Element Bi, Element Mg, Element Na, Element O, Element Ti]",5,Na1 Mg1 Ti2 Bi1 O6,Na1 Mg1 Ti2 Bi1 O6,NaMgTi2BiO6,ABCD2E6,Bi-Mg-Na-O-Ti,127.52064740736346,5.833806249958355,11.592786127942132,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R3' number=146 point_group='3' symprec=0.1 version='1.16.2',mp-2222772,-6.864829962727273,-7.239557235454546,-2.4909744377925818,0.41105652727272535,False,,0.01750000000000007,6.8469,6.8294,6.84186894,False,False,False,NM,0.0,0.0,0.0,0,0,[],,,,,,,,,,,,,,"['Mg2+', 'Ti3+', 'Na+', 'Bi3+', 'O2-']",True
Cubic,10,"[Element Ba, Element Bi, Element In, Element O]",4,Ba2 In1 Bi1 O6,Ba2 In1 Bi1 O6,Ba2InBiO6,ABC2D6,Ba-Bi-In-O,159.11930529721516,7.2471367317719935,15.911930529721516,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1228393,-5.888134384,-6.300334384,-2.28930888325,0.0025745214999997046,False,,0.0,,,3.22918538,False,True,False,NM,4.89e-05,3.0731657550075936e-07,4.89e-05,0,0,[],,,,,,,,,,,,,,"['O2-', 'Bi5+', 'In3+', 'Ba2+']",True
Cubic,5,"[Element O, Element Sr, Element Yb]",3,Sr1 Yb1 O3,Sr1 Yb1 O3,SrYbO3,ABC3,O-Sr-Yb,80.39100889342019,6.375576154367508,16.07820177868404,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1186756,-5.590840478,-6.003040478,-2.3892069045833333,0.3867160779999974,False,,0.0,,,0.5707789,False,True,True,FM,2.0001086,0.02487975493194369,2.0001086,4,2,"[Element Yb, Element O]",,,,,,,,,,,,,,[],True
Orthorhombic,20,"[Element F, Element Mn, Element N]",3,Mn4 N4 F12,Mn1 N1 F3,MnNF3,ABC3,F-Mn-N,255.38977736951253,3.275435952262908,12.769488868475626,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',mp-1180187,-5.122383362,-5.733183362,-1.0865939380862066,1.1266949529999932,False,,0.0,,,-0.02385853,False,True,True,FM,28.000005,0.10963635776027164,7.00000125,2,2,"[Element Mn, Element N]",,,,,,,,,,,,,,"['N+', 'Mn2+', 'F-']",True
Cubic,10,"[Element Cl, Element K, Element Li, Element Tl]",4,K2 Li1 Tl1 Cl6,K2 Li1 Tl1 Cl6,K2LiTlCl6,ABC2D6,Cl-K-Li-Tl,278.0620756442436,2.999284646365171,27.80620756442436,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1111660,-3.161405444,-3.529805444,-1.771447057266667,0.036976036500001364,False,,1.5798,1.0696,-0.5102,-0.50625,True,False,False,NM,8.42e-05,3.028100822628061e-07,8.42e-05,0,0,[],,,,,,,,,,,,,,"['K+', 'Tl3+', 'Cl-', 'Li+']",True
Cubic,10,"[Element Au, Element Cl, Element Cs, Element In]",4,Cs2 In1 Au1 Cl6,Cs2 In1 Au1 Cl6,Cs2InAuCl6,ABC2D6,Au-Cl-Cs-In,301.98944785960083,4.3456697104689725,30.198944785960084,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1112620,-3.138705368,-3.507105368,-1.6163463245862069,0.09540616949999858,False,,0.0,1.3337,1.3525,1.34269708,False,True,False,NM,0.0006514,2.1570290108376405e-06,0.0006514,0,0,[],,,,,,,,,,,,,,"['Cs+', 'In3+', 'Au+', 'Cl-']",True
Cubic,10,"[Element In, Element O, Element Sb, Element Sr]",4,Sr2 In1 Sb1 O6,Sr2 In1 Sb1 O6,Sr2InSbO6,ABC2D6,In-O-Sb-Sr,139.8385786418042,6.030136018058424,13.983857864180418,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1518061,-6.111631518,-6.523831518,-2.5298511035833338,0.017494947250001225,False,,1.0652,5.1745,4.1093,4.15449363,True,False,False,NM,0.0,0.0,0.0,0,0,[],,,,,,,,,,,,,,"['O2-', 'In3+', 'Sb5+', 'Sr2+']",True
Cubic,5,"[Element B, Element Ir, Element O]",3,B1 Ir1 O3,B1 Ir1 O3,BIrO3,ABC3,B-Ir-O,39.84966404394991,10.460284216710495,7.969932808789982,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1183221,-5.953649548,-6.365849548,-0.29427113108333314,1.6729221789166662,False,,0.0,,,7.91480388,False,True,False,NM,0.0074702,0.00018745954775832414,0.0074702,0,0,[],,,,,,,,,,,,,,"['O2-', 'B3+', 'Ir3+']",True
Cubic,5,"[Element Cd, Element K, Element O]",3,K1 Cd1 O3,K1 Cd1 O3,KCdO3,ABC3,Cd-K-O,81.73842379384307,4.053050969826186,16.347684758768615,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1184992,-3.6988377960000003,-4.111037796,-0.7363668278500001,0.40259143399999875,False,,0.0,,,-0.75744222,False,True,True,FM,2.4844651,0.03039531452510272,2.4844651,3,1,[Element O],,,,,,,,,,,,,,"['Cd2+', 'O-', 'K+']",True
Cubic,5,"[Element Au, Element K, Element O]",3,K1 Au1 O3,K1 Au1 O3,KAuO3,ABC3,Au-K-O,71.87610219949094,6.562651688367877,14.37522043989819,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1184942,-3.988581534,-4.400781534,-0.5559121178499999,0.36402540924999904,False,,0.0,,,0.83335796,False,True,True,FM,1.3575593,0.018887491926483663,1.3575593,4,2,"[Element Au, Element O]",,,,,,,,,,,,,,"['Au5+', 'K+', 'O2-']",True
Cubic,5,"[Element O, Element Sn, Element Yb]",3,Yb1 Sn1 O3,Yb1 Sn1 O3,YbSnO3,ABC3,O-Sn-Yb,65.53247144720568,8.608940673960896,13.106494289441136,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1187515,-6.2569441779999995,-6.669144177999999,-2.591294924249999,0.12584285400000095,False,,1.7074999999999996,5.7485,4.041,4.20496502,False,False,False,NM,0.0001568,2.392706951794445e-06,0.0001568,0,0,[],,,,,,,,,,,,,,"['Yb2+', 'O2-', 'Sn4+']",True
Hexagonal,30,"[Element Ba, Element Nb, Element O, Element Sr]",4,Ba6 Sr2 Nb4 O18,Ba3 Sr1 Nb2 O9,Ba3SrNb2O9,AB2C3D9,Ba-Nb-O-Sr,515.0437521314634,5.3481475243411705,17.16812507104878,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/m' number=176 point_group='6/m' symprec=0.1 version='1.16.2',mp-540949,-7.663608681666667,-8.075808681666667,-3.264526898027778,0.0,True,,3.4254999999999995,4.7681,1.3426,1.35157847,False,False,False,NM,0.0019525,3.7909400743524215e-06,0.00097625,0,0,[],,,,,,,,,,,,,,"['O2-', 'Sr2+', 'Nb5+', 'Ba2+']",False
Cubic,5,"[Element B, Element Ba, Element O]",3,Ba1 B1 O3,Ba1 B1 O3,BaBO3,ABC3,B-Ba-O,53.74918146839155,6.059475020396386,10.74983629367831,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1214407,-5.850193088,-6.2623930880000005,-1.574706519083334,1.253707967666669,False,,0.0,,,3.35788292,False,True,True,FM,0.9997743,0.018600735354229358,0.9997743,3,1,[Element O],,,,,,,,,,,,,,[],True
Cubic,10,"[Element Ba, Element O, Element Pa, Element Pu]",4,Ba2 Pu1 Pa1 O6,Ba2 Pu1 Pa1 O6,Ba2PuPaO6,ABC2D6,Ba-O-Pa-Pu,180.0792092959013,7.798207863741372,18.00792092959013,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1205886,-8.874196204,-9.286396204,-3.5563376902500003,0.0,True,,0.0,,,7.09106128,False,True,True,FM,5.0002044,0.027766694553749395,5.0002044,2,2,"[Element Pu, Element Pa]",,,,,,,,,,,,,,"['Pa5+', 'Ba2+', 'O2-', 'Pu3+']",True
Cubic,5,"[Element Li, Element O, Element Rb]",3,Rb1 Li1 O3,Rb1 Li1 O3,RbLiO3,ABC3,Li-O-Rb,73.00276697776181,3.1937324895524712,14.600553395552362,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-975291,-3.8310053500000003,-4.24320535,-0.6973007354166668,0.5468869130000016,False,,0.0,,,-0.92629521,False,True,True,FM,4.0000864,0.05479362722262995,4.0000864,3,1,[Element O],,,,,,,,,,,,,,[],True
Cubic,10,"[Element Ca, Element O, Element Sb, Element V]",4,Ca2 V1 Sb1 O6,Ca2 V1 Sb1 O6,Ca2VSbO6,ABC2D6,Ca-O-Sb-V,131.35647995856877,4.410026286243987,13.135647995856877,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1519488,-6.529299195999999,-7.111499196,-2.4210752622499996,0.32523657800892636,False,,0.0,,,6.21853018,False,True,False,NM,0.0004705,3.5818560313766076e-06,0.0004705,0,0,[],,,,,,,,,,,,,,"['Sb5+', 'Ca2+', 'O2-', 'V3+']",True
Cubic,10,"[Element Ag, Element F, Element In]",3,In1 Ag3 F6,In1 Ag3 F6,InAg3F6,AB3C6,Ag-F-In,174.20758183791366,5.265576788348592,17.420758183791367,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1206163,-3.71690163,-3.9941016300000003,-1.7222790755000001,0.1519884789999999,False,,0.0,,,0.51078579,False,True,False,NM,0.0004632,2.658896903987628e-06,0.0004632,0,0,[],,,,,,,,,,,,,,"['In3+', 'Ag+', 'F-']",True
Orthorhombic,60,"[Element Ca, Element Mn, Element Nd, Element O]",4,Ca4 Nd8 Mn12 O36,Ca1 Nd2 Mn3 O9,CaNd2Mn3O9,AB2C3D9,Ca-Mn-Nd-O,708.4734281956097,5.975546651456558,11.807890469926829,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',mp-1227543,-7.650320556333333,-8.396120556333333,-2.8262446215028736,0.0,True,,0.0,,,4.11088152,False,True,True,FM,44.0428985,0.06216591441145728,11.010724625,12,2,[Element Mn],,,,,,,,,,,,,,"['Mn3+', 'O2-', 'Nd3+', 'Mn4+', 'Ca2+']",True
Cubic,10,"[Element Ba, Element Ir, Element La, Element O]",4,Ba2 La1 Ir1 O6,Ba2 La1 Ir1 O6,Ba2LaIrO6,ABC2D6,Ba-Ir-La-O,162.06226823452286,7.190577296059119,16.206226823452287,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1080123,-7.027311276000001,-7.439511276,-2.7102589327500004,0.002358151999999336,False,,0.0,,,4.47049531,False,True,True,FM,2.0001472,0.012341843797382592,2.0001472,1,1,[Element Ir],,,,,,,,,,,,,,"['O2-', 'La3+', 'Ir5+', 'Ba2+']",False
Orthorhombic,20,"[Element Al, Element Er, Element O, Element Y]",4,Y2 Er2 Al4 O12,Y1 Er1 Al2 O6,YErAl2O6,ABC2D6,Al-Er-O-Y,206.85834870587462,6.520261961204459,10.342917435293732,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pmc2_1' number=26 point_group='mm2' symprec=0.1 version='1.16.2',mp-1215985,-8.1500653225,-8.5622653225,-3.7417179374166665,0.019938195366592026,False,,5.6644000000000005,10.0998,4.4354,4.43724685,False,False,False,NM,0.0010189,4.925592833812775e-06,0.00050945,0,0,[],,,,,,,,,,,,,,"['O2-', 'Al3+', 'Y3+', 'Er3+']",True
Cubic,10,"[Element Cu, Element I, Element Pr, Element Rb]",4,Rb2 Pr1 Cu1 I6,Rb2 Pr1 Cu1 I6,Rb2PrCuI6,ABC2D6,Cu-I-Pr-Rb,434.00649851827524,4.34953739683276,43.400649851827524,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1110763,-3.126721152,-3.354121152,-1.3859832849999996,0.09982994425000014,False,,1.7961,3.6465,1.8504,1.85375,False,False,False,NM,0.00201,4.631267059046957e-06,0.00201,0,0,[],,,,,,,,,,,,,,"['Pr3+', 'Cu+', 'I-', 'Rb+']",True
Monoclinic,40,"[Element Fe, Element Ga, Element La, Element O]",4,La8 Ga4 Fe4 O24,La2 Ga1 Fe1 O6,La2GaFeO6,ABC2D6,Fe-Ga-La-O,494.4240699650462,6.708672262054564,12.360601749126156,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='P2_1/c' number=14 point_group='2/m' symprec=0.1 version='1.16.2',mp-1223350,-7.4405210872500005,-8.07832108725,-2.973294716250001,0.0191712783214264,False,,2.307899999999999,8.3182,6.0103,6.01267189,False,False,True,AFM,1.3e-06,2.629321829117067e-09,3.25e-07,4,1,[Element Fe],,,,,,,,,,,,,,"['La3+', 'Fe3+', 'Ga3+', 'O2-']",True
Cubic,10,"[Element Cs, Element F, Element K, Element Ta]",4,Cs2 K1 Ta1 F6,Cs2 K1 Ta1 F6,Cs2KTaF6,ABC2D6,Cs-F-K-Ta,208.69323112093207,4.772891805756579,20.869323112093205,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1110984,-5.301290787,-5.578490787,-2.9557052743862067,0.16330957930000256,False,,0.0,,,3.9822171,False,True,True,FM,2.0000095,0.009583490031073642,2.0000095,1,1,[Element Ta],,,,,,,,,,,,,,"['F-', 'Cs+', 'K+', 'Ta3+']",True
Cubic,5,"[Element C, Element Pb, Element Tb]",3,Tb3 Pb1 C1,Tb3 Pb1 C1,Tb3PbC,ABC3,C-Pb-Tb,185.8446675440064,6.218705134153525,37.16893350880128,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-20963,-3.7572335000000003,-3.7572335000000003,1.6116486724999994,2.0306392364444448,False,,0.0,,,2.10275823,False,True,False,NM,0.0004938,2.65705767362452e-06,0.0004938,0,0,[],,,,,,,,,,,,,,[],False
Cubic,10,"[Element F, Element K, Element V]",3,K3 V1 F6,K3 V1 F6,K3VF6,AB3C6,F-K-V,178.5525303289477,2.624710263475194,17.855253032894773,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1111308,-4.996144916,-5.443344916,-3.0549472444,0.05718817487499983,False,,0.0,,,0.4652118,False,True,True,FM,2.0014711,0.011209424455159976,2.0014711,1,1,[Element V],,,,,,,,,,,,,,"['V3+', 'K+', 'F-']",True
Cubic,10,"[Element Ba, Element Ce, Element Nb, Element O]",4,Ba2 Ce1 Nb1 O6,Ba2 Ce1 Nb1 O6,Ba2CeNbO6,ABC2D6,Ba-Ce-Nb-O,162.7605333208576,6.158877795373797,16.27605333208576,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1228422,-7.910447785,-8.322647785,-3.3674001507499995,0.018044954000002278,False,,0.0,,,5.72220986,False,True,True,FM,0.9318253,0.0057251305398652655,0.9318253,2,2,"[Element Ce, Element Nb]",,,,,,,,,,,,,,"['Ba2+', 'Ce3+', 'O2-', 'Nb5+']",True
Cubic,5,"[Element Al, Element C, Element Fe]",3,Al1 Fe3 C1,Al1 Fe3 C1,AlFe3C,ABC3,Al-C-Fe,54.43025908535758,6.300659849414099,10.886051817071515,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-22793,-7.837073891999999,-7.837073891999999,-0.16021290149999884,0.0,True,,0.0,,,7.02813427,False,True,True,FM,5.8869668,0.10815614143537428,5.8869668,3,1,[Element Fe],230.12027896058686,97.54991575992483,,,,,,,,,,,,[],False
Cubic,10,"[Element Br, Element Hg, Element K, Element Tl]",4,K2 Tl1 Hg1 Br6,K2 Tl1 Hg1 Br6,K2TlHgBr6,ABC2D6,Br-Hg-K-Tl,374.6073771859556,4.2669335244495015,37.46073771859556,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',mp-1112026,-2.4452170979999996,-2.765617098,-1.3450879594333331,0.06700459347500054,False,,0.0,0.1408,0.1641,0.1621928,False,True,False,NM,0.00082,2.1889584934493986e-06,0.00082,0,0,[],,,,,,,,,,,,,,"['Tl3+', 'Br-', 'K+', 'Hg+']",True
Cubic,5,"[Element Ba, Element Bi, Element O]",3,Ba1 Bi1 O3,Ba1 Bi1 O3,BaBiO3,ABC3,Ba-Bi-O,86.82725775700082,7.540948198681999,17.365451551400163,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',mp-545783,-5.930594462,-6.342794462,-2.22288842125,0.021211002000000256,False,,0.0,,,4.30063949,False,True,False,NM,0.0005044,5.809235636712603e-06,0.0005044,0,0,[],,,,,,,,,,,,,,[],False
